ONEID	ONEName	NEID	NEName	NEType	ShelfID	BrdID	BrdType	BrdName	PortID	PortNO	PortName	MOType	FBName	PathID	EventID	EventName	Period	EndTime	Value	UnitName	PMParameterName	PMLocationID	PMLocation	UpLevel	DownLevel	ResultOfLevel	
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 02:15:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 02:15:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 02:15:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 02:15:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 02:15:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 02:15:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 02:15:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 02:15:00+00:00	32.00	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 02:15:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 02:15:00+00:00	32.00	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 02:30:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 02:30:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 02:30:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 02:30:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 02:30:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 02:30:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 02:30:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 02:30:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 02:30:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 02:30:00+00:00	32.00	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 02:30:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 02:30:00+00:00	31.90	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 02:45:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 02:45:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 02:45:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 02:45:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 02:45:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 02:45:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 02:45:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 02:45:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 02:45:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 02:45:00+00:00	32.00	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 02:45:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 02:45:00+00:00	31.90	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 03:00:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 03:00:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 03:00:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 03:00:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 03:00:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 03:00:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 03:00:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 03:00:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 03:00:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 03:00:00+00:00	32.00	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 03:00:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 03:00:00+00:00	31.90	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 03:15:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 03:15:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 03:15:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 03:15:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 03:15:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 03:15:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 03:15:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 03:15:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 03:15:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 03:15:00+00:00	32.00	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 03:15:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 03:15:00+00:00	31.90	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 03:30:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 03:30:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 03:30:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 03:30:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 03:30:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 03:30:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 03:30:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 03:30:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 03:30:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 03:30:00+00:00	31.90	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 03:30:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 03:30:00+00:00	31.90	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 03:45:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 03:45:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 03:45:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 03:45:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 03:45:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	971	LSIOPCUR	15M	2016-09-22 03:45:00+00:00	-60.00	dBm	PMP_RPL	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	966	LSOOPMAX	15M	2016-09-22 03:45:00+00:00	-60.00	dBm	PMP_TPL_MAX	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	967	LSOOPMIN	15M	2016-09-22 03:45:00+00:00	-60.00	dBm	PMP_TPL_MIN	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	968	LSOOPCUR	15M	2016-09-22 03:45:00+00:00	-60.00	dBm	PMP_TPL	3	PML_NEAR_END_Tx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	972	LSTMPMAX	15M	2016-09-22 03:45:00+00:00	32.00	C	PMP_OPT_LTEMP_MAX	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	973	LSTMPMIN	15M	2016-09-22 03:45:00+00:00	31.90	C	PMP_OPT_LTEMP_MIN	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	974	LSTMPCUR	15M	2016-09-22 03:45:00+00:00	31.90	C	PMP_OPT_LTEMP	3	PML_NEAR_END_Tx	0	0	Over
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	975	LSBIASMAX	15M	2016-09-22 04:00:00+00:00	0.00	mA	PMP_OPT_LBIAS_MAX	3	PML_NEAR_END_Tx	3000	3000	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	976	LSBIASMIN	15M	2016-09-22 04:00:00+00:00	0.00	mA	PMP_OPT_LBIAS_MIN	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	977	LSBIASCUR	15M	2016-09-22 04:00:00+00:00	0.00	mA	PMP_OPT_LBIAS	3	PML_NEAR_END_Tx	0	0	Normal
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	969	LSIOPMAX	15M	2016-09-22 04:00:00+00:00	-60.00	dBm	PMP_RPL_MAX	1	PML_NEAR_END_Rx	0	0	Lower
4063249	BB2.ZHB990	3145737	ZHB990.88.1.US1.1	OptiX OSN 8800 T32	2	21	2309	11LTX	196613	5	RX3/TX3	200	CLIENT	1	970	LSIOPMIN	15M	2016-09-22 04:00:00+00:00	-60.00	dBm	PMP_RPL_MIN	1	PML_NEAR_END_Rx	0	0	Lower
